,sentence,score,label
2394,"asked the Marionette, who was beginning to waver and weaken in his good resolutions.",-0.4000000059604645,0
2395,Don’t worry so much.,-0.10000000149011612,0
2396,Only think that we are going to a land where we shall be allowed to make all the racket we like from morning till night.,-0.10000000149011612,0
2397,"Pinocchio did not answer, but sighed deeply once—twice—a third time.",0.0,1
2398,"Finally, he said: Make room for me.",0.30000001192092896,2
2399,"I want to go, too.",0.699999988079071,2
2400,"The seats are all filled, answered the Little Man, but to show you how much I think of you, take my place as coachman.",0.10000000149011612,1
2401,And you.,0.0,1
2402,I’ll walk.,-0.10000000149011612,0
2403,"No, indeed.",-0.699999988079071,0
2404,I could not permit such a thing.,-0.699999988079071,0
2405,"I much prefer riding one of these donkeys, cried Pinocchio.",0.0,1
2406,No sooner said than done.,-0.10000000149011612,0
2407,He approached the first donkey and tried to mount it.,-0.20000000298023224,0
2408,But the little animal turned suddenly and gave him such a terrible kick in the stomach that Pinocchio was thrown to the ground and fell with his legs in the air.,-0.8000000119209291,0
2409,"At this unlooked-for entertainment, the whole company of runaways laughed uproariously.",0.4000000059604645,2
2410,The little fat man did not laugh.,-0.6000000238418579,0
2411,"He went up to the rebellious animal, and, still smiling, bent over him lovingly and bit off half of his right ear.",0.4000000059604645,2
2412,"In the meantime, Pinocchio lifted himself up from the ground, and with one leap landed on the donkey’s back.",0.10000000149011612,1
2413,"The leap was so well taken that all the boys shouted, Hurrah for Pinocchio.",0.8000000119209291,2
2414,and clapped their hands in hearty applause.,0.699999988079071,2
2415,"Suddenly the little donkey gave a kick with his two hind feet and, at this unexpected move, the poor Marionette found himself once again sprawling right in the middle of the road.",-0.10000000149011612,0
2416,Again the boys shouted with laughter.,0.8999999761581421,2
2417,"But the Little Man, instead of laughing, became so loving toward the little animal that, with another kiss, he bit off half of his left ear.",0.5,2
2418,"You can mount now, my boy, he then said to Pinocchio.",0.20000000298023224,2
2419,Have no fear.,0.0,1
2420,"That donkey was worried about something, but I have spoken to him and now he seems quiet and reasonable.",0.8999999761581421,2
2421,Pinocchio mounted and the wagon started on its way.,0.20000000298023224,2
2422,"While the donkeys galloped along the stony road, the Marionette fancied he heard a very quiet voice whispering to him: Poor silly.",-0.699999988079071,0
2423,You have done as you wished.,0.699999988079071,2
2424,But you are going to be a sorry boy before very long.,-0.8000000119209291,0
2425,"Pinocchio, greatly frightened, looked about him to see whence the words had come, but he saw no one.",-0.5,0
2426,"The donkeys galloped, the wagon rolled on smoothly, the boys slept (Lamp-Wick snored like a dormouse) and the little, fat driver sang sleepily between his teeth.",0.20000000298023224,2
2427,"After a mile or so, Pinocchio again heard the same faint voice whispering: Remember, little simpleton.",-0.4000000059604645,0
2428,"Boys who stop studying and turn their backs upon books and schools and teachers in order to give all their time to nonsense and pleasure, sooner or later come to grief.",-0.8000000119209291,0
2429,"Oh, how well I know this.",0.30000001192092896,2
2430,How well I can prove it to you.,0.30000001192092896,2
2431,"A day will come when you will weep bitterly, even as I am weeping now—but it will be too late.",-0.699999988079071,0
2432,"At these whispered words, the Marionette grew more and more frightened.",-0.5,0
2433,"He jumped to the ground, ran up to the donkey on whose back he had been riding, and taking his nose in his hands, looked at him.",-0.699999988079071,0
2434,Think how great was his surprise when he saw that the donkey was weeping—weeping just like a boy.,0.6000000238418579,2
2435,"Hey, Mr.",0.0,1
2436,Driver.,-0.10000000149011612,0
2437,cried the Marionette.,-0.20000000298023224,0
2438,Do you know what strange thing is happening here.,-0.5,0
2439,This donkey weeps.,-0.699999988079071,0
2440,Let him weep.,-0.20000000298023224,0
2441,"When he gets married, he will have time to laugh.",0.8000000119209291,2
2442,Have you perhaps taught him to speak.,-0.10000000149011612,0
2443,"No, he learned to mumble a few words when he lived for three years with a band of trained dogs.",-0.20000000298023224,0
2444,Poor beast.,-0.699999988079071,0
2445,"Come, come, said the Little Man, do not lose time over a donkey that can weep.",-0.30000001192092896,0
2446,Mount quickly and let us go.,0.5,2
2447,The night is cool and the road is long.,0.699999988079071,2
2448,Pinocchio obeyed without another word.,-0.20000000298023224,0
2449,The wagon started again.,-0.30000001192092896,0
2450,"Toward dawn the next morning they finally reached that much-longed-for country, the Land of Toys.",0.0,1
2451,This great land was entirely different from any other place in the world.,0.8000000119209291,2
2452,"Its population, large though it was, was composed wholly of boys.",-0.10000000149011612,0
2453,"The oldest were about fourteen years of age, the youngest, eight.",0.0,1
2454,"In the street, there was such a racket, such shouting, such blowing of trumpets, that it was deafening.",-0.6000000238418579,0
2455,Everywhere groups of boys were gathered together.,0.10000000149011612,1
2456,"Some played at marbles, at hopscotch, at ball.",0.0,1
2457,Others rode on bicycles or on wooden horses.,0.0,1
2458,"Some played at blindman’s buff, others at tag.",-0.10000000149011612,0
2459,"Here a group played circus, there another sang and recited.",0.0,1
2460,"A few turned somersaults, others walked on their hands with their feet in the air.",-0.6000000238418579,0
2461,Generals in full uniform leading regiments of cardboard soldiers passed by.,-0.10000000149011612,0
2462,"Laughter, shrieks, howls, catcalls, hand-clapping followed this parade.",0.10000000149011612,1
2463,"One boy made a noise like a hen, another like a rooster, and a third imitated a lion in his den.",-0.4000000059604645,0
2464,All together they created such a pandemonium that it would have been necessary for you to put cotton in your ears.,-0.5,0
2465,"The squares were filled with small wooden theaters, overflowing with boys from morning till night, and on the walls of the houses, written with charcoal, were words like these: HURRAH FOR THE LAND OF TOYS.",-0.30000001192092896,0
2466,DOWN WITH ARITHMETIC.,-0.5,0
2467,NO MORE SCHOOL.,-0.4000000059604645,0
2468,"As soon as they had set foot in that land, Pinocchio, Lamp-Wick, and all the other boys who had traveled with them started out on a tour of investigation.",-0.20000000298023224,0
2469,"They wandered everywhere, they looked into every nook and corner, house and theater.",-0.10000000149011612,0
2470,They became everybody’s friend.,0.8000000119209291,2
2471,Who could be happier than they.,0.8999999761581421,2
2472,"What with entertainments and parties, the hours, the days, the weeks passed like lightning.",-0.10000000149011612,0
2473,"Oh, what a beautiful life this is.",0.8999999761581421,2
2474,"said Pinocchio each time that, by chance, he met his friend Lamp-Wick.",0.0,1
2475,Was I right or wrong.,-0.4000000059604645,0
2476,answered Lamp-Wick.,0.0,1
2477,And to think you did not want to come.,-0.6000000238418579,0
2478,To think that even yesterday the idea came into your head to return home to see your Fairy and to start studying again.,0.4000000059604645,2
2479,"If today you are free from pencils and books and school, you owe it to me, to my advice, to my care.",0.4000000059604645,2
2480,Do you admit it.,0.0,1
2481,"Only true friends count, after all.",0.4000000059604645,2
2482,"It’s true, Lamp-Wick, it’s true.",0.20000000298023224,2
2483,"If today I am a really happy boy, it is all because of you.",0.8000000119209291,2
2484,"And to think that the teacher, when speaking of you, used to say, ‘Do not go with that Lamp-Wick.",-0.8000000119209291,0
2485,He is a bad companion and some day he will lead you astray.’,-0.8000000119209291,0
2486,Poor teacher.,-0.8000000119209291,0
2487,"answered the other, nodding his head.",-0.30000001192092896,0
2488,Indeed I know how much he disliked me and how he enjoyed speaking ill of me.,-0.8999999761581421,0
2489,"But I am of a generous nature, and I gladly forgive him.",0.699999988079071,2
2490,Great soul.,0.8999999761581421,2
2491,"said Pinocchio, fondly embracing his friend.",0.4000000059604645,2
2492,"Five months passed and the boys continued playing and enjoying themselves from morn till night, without ever seeing a book, or a desk, or a school.",0.30000001192092896,2
2493,"But, my children, there came a morning when Pinocchio awoke and found a great surprise awaiting him, a surprise which made him feel very unhappy, as you shall see.",0.0,1
2494,CHAPTER 32 Pinocchio’s ears become like those of a Donkey.,-0.30000001192092896,0
2495,In a little while he changes into a real Donkey and begins to bray.,0.30000001192092896,2
2496,"Everyone, at one time or another, has found some surprise awaiting him.",0.5,2
2497,"Of the kind which Pinocchio had on that eventful morning of his life, there are but few.",0.0,1
2498,What was it.,-0.4000000059604645,0
2499,"I will tell you, my dear little readers.",0.20000000298023224,2
2500,"On awakening, Pinocchio put his hand up to his head and there he found— Guess.",-0.10000000149011612,0
2501,"He found that, during the night, his ears had grown at least ten full inches.",0.0,1
2502,"You must know that the Marionette, even from his birth, had very small ears, so small indeed that to the naked eye they could hardly be seen.",-0.699999988079071,0
2503,Fancy how he felt when he noticed that overnight those two dainty organs had become as long as shoe brushes.,0.30000001192092896,2
2504,"He went in search of a mirror, but not finding any, he just filled a basin with water and looked at himself.",-0.5,0
2505,There he saw what he never could have wished to see.,0.4000000059604645,2
2506,His manly figure was adorned and enriched by a beautiful pair of donkey’s ears.,0.8999999761581421,2
2507,"I leave you to think of the terrible grief, the shame, the despair of the poor Marionette.",-0.8000000119209291,0
2508,"He began to cry, to scream, to knock his head against the wall, but the more he shrieked, the longer and the more hairy grew his ears.",0.30000001192092896,2
2509,"At those piercing shrieks, a Dormouse came into the room, a fat little Dormouse, who lived upstairs.",-0.6000000238418579,0
2510,"Seeing Pinocchio so grief-stricken, she asked him anxiously: What is the matter, dear little neighbor.",-0.5,0
2511,"I am sick, my little Dormouse, very, very sick—and from an illness which frightens me.",-0.8999999761581421,0
2512,Do you understand how to feel the pulse.,-0.10000000149011612,0
2513,A little.,-0.20000000298023224,0
2514,Feel mine then and tell me if I have a fever.,0.5,2
2515,"The Dormouse took Pinocchio’s wrist between her paws and, after a few minutes, looked up at him sorrowfully and said: My friend, I am sorry, but I must give you some very sad news.",-0.699999988079071,0
2516,What is it.,-0.20000000298023224,0
2517,You have a very bad fever.,-0.8000000119209291,0
2518,But what fever is it.,-0.30000001192092896,0
2519,The donkey fever.,-0.6000000238418579,0
2520,"I don’t know anything about that fever, answered the Marionette, beginning to understand even too well what was happening to him.",-0.10000000149011612,0
